"Customer Name","MW-BETHESDA HOSPITAL"
"Account Number","0490067501"
"Recorder ID","104804722"
"Service Address1",""
"Service Address2",""
CityStateZip,"","OH",""

"DATE","TIME","kWh","kQh"
"081106","0345","471.96","546.48"
"081106","0400","474.12","551.88"
"081106","0415","480.6","557.28"
"081106","0430","483.84","558.36"
"081106","0445","492.48","565.92"
"081106","0500","498.96","572.4"
"081106","0515","517.32","585.36"
"081106","0530","542.16","601.56"
"081106","0545","543.24","600.48"
"081106","0600","544.32","601.56"
"081106","0615","550.8","601.56"
"081106","0630","555.12","608.04"
"081106","0645","554.04","610.2"
"081106","0700","552.96","608.04"
"081106","0715","560.52","617.76"
"081106","0730","567","625.32"
"081106","0745","568.08","621"
"081106","0800","577.8","628.56"
"081106","0815","587.52","636.12"
"081106","0830","586.44","635.04"
"081106","0845","590.76","636.12"
"081106","0900","595.08","638.28"
"081106","0915","589.68","633.96"
"081106","0930","594","633.96"
"081106","0945","596.16","638.28"
"081106","1000","596.16","636.12"
"081106","1015","595.08","632.88"
"081106","1030","600.48","633.96"
"081106","1045","602.64","637.2"
"081106","1100","597.24","637.2"
"081106","1115","587.52","627.48"
"081106","1130","585.36","627.48"
"081106","1145","585.36","631.8"
"081106","1200","581.04","626.4"
"081106","1215","584.28","629.64"
"081106","1230","577.8","625.32"
"081106","1245","578.88","626.4"
"081106","1300","582.12","630.72"
"081106","1315","578.88","625.32"
"081106","1330","576.72","623.16"
"081106","1345","582.12","627.48"
"081106","1400","581.04","625.32"
"081106","1415","573.48","617.76"
"081106","1430","567","612.36"
"081106","1445","564.84","610.2"
"081106","1500","559.44","609.12"
"081106","1515","555.12","605.88"
"081106","1530","555.12","602.64"
"081106","1545","551.88","602.64"
"081106","1600","546.48","600.48"
"081106","1615","542.16","599.4"
"081106","1630","544.32","599.4"
"081106","1645","540","599.4"
"081106","1700","528.12","587.52"
"081106","1715","523.8","588.6"
"081106","1730","523.8","587.52"
"081106","1745","522.72","590.76"
"081106","1800","511.92","579.96"
"081106","1815","502.2","573.48"
"081106","1830","498.96","565.92"
"081106","1845","497.88","567"
"081106","1900","491.4","562.68"
"081106","1915","490.32","552.96"
"081106","1930","482.76","548.64"
"081106","1945","479.52","546.48"
"081106","2000","476.28","544.32"
"081106","2015","474.12","533.52"
"081106","2030","462.24","508.68"
"081106","2045","464.4","513"
"081106","2100","465.48","514.08"
"081106","2115","463.32","513"
"081106","2130","460.08","506.52"
"081106","2145","462.24","511.92"
"081106","2200","461.16","509.76"
"081106","2215","447.12","506.52"
"081106","2230","440.64","495.72"
"081106","2245","439.56","493.56"
"081106","2300","437.4","496.8"
"081106","2315","440.64","497.88"
"081106","2330","435.24","496.8"
"081106","2345","437.4","496.8"
"081106","2400","441.72","506.52"
"081206","0015","432","489.24"
"081206","0030","429.84","487.08"
"081206","0045","429.84","489.24"
"081206","0100","421.2","481.68"
"081206","0115","428.76","487.08"
"081206","0130","419.04","480.6"
"081206","0145","425.52","482.76"
"081206","0200","419.04","481.68"
"081206","0215","422.28","482.76"
"081206","0230","416.88","475.2"
"081206","0245","412.56","470.88"
"081206","0300","412.56","473.04"
"081206","0315","410.4","473.04"
"081206","0330","414.72","471.96"
"081206","0345","412.56","474.12"
"081206","0400","409.32","471.96"
"081206","0415","410.4","470.88"
"081206","0430","409.32","471.96"
"081206","0445","402.84","464.4"
"081206","0500","409.32","471.96"
"081206","0515","408.24","467.64"
"081206","0530","408.24","469.8"
"081206","0545","427.68","480.6"
"081206","0600","428.76","480.6"
"081206","0615","424.44","478.44"
"081206","0630","423.36","477.36"
"081206","0645","419.04","473.04"
"081206","0700","423.36","478.44"
"081206","0715","426.6","479.52"
"081206","0730","426.6","477.36"
"081206","0745","421.2","473.04"
"081206","0800","417.96","471.96"
"081206","0815","419.04","467.64"
"081206","0830","420.12","469.8"
"081206","0845","422.28","471.96"
"081206","0900","422.28","469.8"
"081206","0915","421.2","468.72"
"081206","0930","424.44","471.96"
"081206","0945","427.68","470.88"
"081206","1000","430.92","476.28"
"081206","1015","434.16","480.6"
"081206","1030","433.08","475.2"
"081206","1045","435.24","480.6"
"081206","1100","435.24","480.6"
"081206","1115","438.48","482.76"
"081206","1130","435.24","477.36"
"081206","1145","439.56","483.84"
"081206","1200","436.32","481.68"
"081206","1215","444.96","490.32"
"081206","1230","439.56","482.76"
"081206","1245","446.04","488.16"
"081206","1300","441.72","484.92"
"081206","1315","443.88","486"
"081206","1330","450.36","490.32"
"081206","1345","448.2","487.08"
"081206","1400","443.88","488.16"
"081206","1415","452.52","492.48"
"081206","1430","448.2","491.4"
"081206","1445","448.2","490.32"
"081206","1500","444.96","489.24"
"081206","1515","452.52","492.48"
"081206","1530","448.2","490.32"
"081206","1545","446.04","488.16"
"081206","1600","450.36","491.4"
"081206","1615","444.96","487.08"
"081206","1630","450.36","493.56"
"081206","1645","442.8","487.08"
"081206","1700","448.2","491.4"
"081206","1715","441.72","489.24"
"081206","1730","448.2","492.48"
"081206","1745","444.96","488.16"
"081206","1800","447.12","488.16"
"081206","1815","441.72","487.08"
"081206","1830","446.04","490.32"
"081206","1845","443.88","491.4"
"081206","1900","443.88","491.4"
"081206","1915","448.2","495.72"
"081206","1930","444.96","491.4"
"081206","1945","441.72","488.16"
"081206","2000","438.48","484.92"
"081206","2015","442.8","491.4"
"081206","2030","436.32","486"
"081206","2045","438.48","484.92"
"081206","2100","440.64","484.92"
"081206","2115","439.56","484.92"
"081206","2130","436.32","480.6"
"081206","2145","443.88","489.24"
"081206","2200","438.48","484.92"
"081206","2215","429.84","479.52"
"081206","2230","417.96","471.96"
"081206","2245","421.2","474.12"
"081206","2300","422.28","478.44"
"081206","2315","422.28","478.44"
"081206","2330","421.2","479.52"
"081206","2345","425.52","481.68"
"081206","2400","423.36","479.52"
"081306","0015","417.96","474.12"
"081306","0030","425.52","480.6"
"081306","0045","420.12","478.44"
"081306","0100","423.36","482.76"
"081306","0115","424.44","480.6"
"081306","0130","422.28","479.52"
"081306","0145","426.6","482.76"
"081306","0200","421.2","477.36"
"081306","0215","425.52","480.6"
"081306","0230","424.44","480.6"
"081306","0245","422.28","480.6"
"081306","0300","422.28","479.52"
"081306","0315","425.52","481.68"
"081306","0330","419.04","480.6"
"081306","0345","425.52","483.84"
"081306","0400","423.36","482.76"
"081306","0415","413.64","473.04"
"081306","0430","423.36","480.6"
"081306","0445","417.96","475.2"
"081306","0500","415.8","474.12"
"081306","0515","420.12","479.52"
"081306","0530","414.72","473.04"
"081306","0545","439.56","491.4"
"081306","0600","447.12","497.88"
"081306","0615","438.48","489.24"
"081306","0630","439.56","491.4"
"081306","0645","429.84","484.92"
"081306","0700","433.08","488.16"
"081306","0715","429.84","486"
"081306","0730","436.32","491.4"
"081306","0745","433.08","486"
"081306","0800","438.48","492.48"
"081306","0815","434.16","486"
"081306","0830","440.64","490.32"
"081306","0845","437.4","488.16"
"081306","0900","442.8","490.32"
"081306","0915","434.16","482.76"
"081306","0930","439.56","484.92"
"081306","0945","439.56","484.92"
"081306","1000","441.72","488.16"
"081306","1015","444.96","491.4"
"081306","1030","443.88","489.24"
"081306","1045","442.8","488.16"
"081306","1100","449.28","497.88"
"081306","1115","448.2","492.48"
"081306","1130","450.36","496.8"
"081306","1145","452.52","495.72"
"081306","1200","451.44","495.72"
"081306","1215","452.52","494.64"
"081306","1230","460.08","498.96"
"081306","1245","461.16","502.2"
"081306","1300","462.24","501.12"
"081306","1315","465.48","502.2"
"081306","1330","469.8","506.52"
"081306","1345","470.88","509.76"
"081306","1400","471.96","509.76"
"081306","1415","477.36","514.08"
"081306","1430","477.36","514.08"
"081306","1445","494.64","546.48"
"081306","1500","496.8","548.64"
"081306","1515","489.24","549.72"
"081306","1530","486","549.72"
"081306","1545","483.84","547.56"
"081306","1600","484.92","549.72"
"081306","1615","486","549.72"
"081306","1630","482.76","546.48"
"081306","1645","487.08","550.8"
"081306","1700","488.16","550.8"
"081306","1715","489.24","549.72"
"081306","1730","490.32","551.88"
"081306","1745","491.4","557.28"
"081306","1800","488.16","551.88"
"081306","1815","491.4","555.12"
"081306","1830","489.24","552.96"
"081306","1845","488.16","552.96"
"081306","1900","488.16","554.04"
"081306","1915","488.16","551.88"
"081306","1930","487.08","554.04"
"081306","1945","483.84","547.56"
"081306","2000","479.52","546.48"
"081306","2015","479.52","548.64"
"081306","2030","481.68","550.8"
"081306","2045","480.6","549.72"
"081306","2100","479.52","546.48"
"081306","2115","478.44","547.56"
"081306","2130","477.36","546.48"
"081306","2145","479.52","552.96"
"081306","2200","479.52","547.56"
"081306","2215","459","535.68"
"081306","2230","452.52","528.12"
"081306","2245","441.72","497.88"
"081306","2300","436.32","492.48"
"081306","2315","439.56","492.48"
"081306","2330","432","483.84"
"081306","2345","432","483.84"
"081306","2400","427.68","477.36"
"081406","0015","437.4","488.16"
"081406","0030","432","486"
"081406","0045","428.76","481.68"
"081406","0100","434.16","488.16"
"081406","0115","434.16","489.24"
"081406","0130","434.16","489.24"
"081406","0145","433.08","487.08"
"081406","0200","432","483.84"
"081406","0215","437.4","488.16"
"081406","0230","439.56","491.4"
"081406","0245","434.16","486"
"081406","0300","435.24","488.16"
"081406","0315","442.8","497.88"
"081406","0330","449.28","502.2"
"081406","0345","451.44","506.52"
"081406","0400","449.28","502.2"
"081406","0415","454.68","509.76"
"081406","0430","455.76","508.68"
"081406","0445","467.64","518.4"
"081406","0500","470.88","521.64"
"081406","0515","491.4","534.6"
"081406","0530","506.52","545.4"
"081406","0545","514.08","561.6"
"081406","0600","545.4","595.08"
"081406","0615","558.36","605.88"
"081406","0630","547.56","596.16"
"081406","0645","548.64","600.48"
"081406","0700","554.04","604.8"
"081406","0715","565.92","618.84"
"081406","0730","574.56","621"
"081406","0745","585.36","628.56"
"081406","0800","595.08","640.44"
"081406","0815","602.64","644.76"
"081406","0830","610.2","649.08"
"081406","0845","618.84","652.32"
"081406","0900","624.24","655.56"
"081406","0915","633.96","662.04"
"081406","0930","641.52","665.28"
"081406","0945","641.52","663.12"
"081406","1000","644.76","669.6"
"081406","1015","646.92","671.76"
"081406","1030","652.32","676.08"
"081406","1045","660.96","678.24"
"081406","1100","664.2","680.4"
"081406","1115","644.76","677.16"
"081406","1130","628.56","667.44"
"081406","1145","625.32","668.52"
"081406","1200","626.4","666.36"
"081406","1215","629.64","672.84"
"081406","1230","629.64","673.92"
"081406","1245","628.56","670.68"
"081406","1300","628.56","668.52"
"081406","1315","626.4","666.36"
"081406","1330","625.32","667.44"
"081406","1345","624.24","667.44"
"081406","1400","614.52","662.04"
"081406","1415","611.28","660.96"
"081406","1430","604.8","655.56"
"081406","1445","606.96","654.48"
"081406","1500","606.96","655.56"
"081406","1515","608.04","655.56"
"081406","1530","604.8","652.32"
"081406","1545","603.72","649.08"
"081406","1600","601.56","644.76"
"081406","1615","592.92","640.44"
"081406","1630","585.36","635.04"
"081406","1645","581.04","638.28"
"081406","1700","577.8","633.96"
"081406","1715","571.32","633.96"
"081406","1730","564.84","626.4"
"081406","1745","561.6","625.32"
"081406","1800","557.28","623.16"
"081406","1815","544.32","605.88"
"081406","1830","537.84","602.64"
"081406","1845","533.52","596.16"
"081406","1900","532.44","597.24"
"081406","1915","525.96","591.84"
"081406","1930","519.48","583.2"
"081406","1945","517.32","581.04"
"081406","2000","518.4","584.28"
"081406","2015","516.24","584.28"
"081406","2030","519.48","579.96"
"081406","2045","524.88","587.52"
"081406","2100","529.2","585.36"
"081406","2115","530.28","592.92"
"081406","2130","530.28","589.68"
"081406","2145","532.44","598.32"
"081406","2200","530.28","592.92"
"081406","2215","506.52","575.64"
"081406","2230","494.64","571.32"
"081406","2245","492.48","563.76"
"081406","2300","490.32","557.28"
"081406","2315","486","556.2"
"081406","2330","487.08","558.36"
"081406","2345","484.92","554.04"
"081406","2400","483.84","556.2"
"081506","0015","483.84","556.2"
"081506","0030","478.44","552.96"
"081506","0045","477.36","547.56"
"081506","0100","469.8","540"
"081506","0115","469.8","544.32"
"081506","0130","467.64","538.92"
"081506","0145","464.4","535.68"
"081506","0200","464.4","538.92"
"081506","0215","465.48","540"
"081506","0230","465.48","538.92"
"081506","0245","462.24","535.68"
"081506","0300","464.4","536.76"
"081506","0315","464.4","537.84"
"081506","0330","470.88","545.4"
"081506","0345","467.64","543.24"
"081506","0400","470.88","546.48"
"081506","0415","477.36","554.04"
"081506","0430","481.68","559.44"
"081506","0445","492.48","569.16"
"081506","0500","495.72","570.24"
"081506","0515","509.76","576.72"
"081506","0530","528.12","588.6"
"081506","0545","525.96","586.44"
"081506","0600","533.52","591.84"
"081506","0615","522.72","582.12"
"081506","0630","514.08","576.72"
"081506","0645","522.72","584.28"
"081506","0700","527.04","589.68"
"081506","0715","538.92","602.64"
"081506","0730","544.32","603.72"
"081506","0745","550.8","609.12"
"081506","0800","551.88","609.12"
"081506","0815","567","618.84"
"081506","0830","568.08","617.76"
"081506","0845","575.64","621"
"081506","0900","577.8","622.08"
"081506","0915","577.8","622.08"
"081506","0930","583.2","626.4"
"081506","0945","587.52","627.48"
"081506","1000","594","629.64"
"081506","1015","592.92","629.64"
"081506","1030","596.16","631.8"
"081506","1045","598.32","637.2"
"081506","1100","600.48","638.28"
"081506","1115","595.08","635.04"
"081506","1130","588.6","628.56"
"081506","1145","585.36","628.56"
"081506","1200","586.44","630.72"
"081506","1215","583.2","627.48"
"081506","1230","588.6","632.88"
"081506","1245","588.6","629.64"
"081506","1300","587.52","631.8"
"081506","1315","588.6","632.88"
"081506","1330","589.68","631.8"
"081506","1345","585.36","627.48"
"081506","1400","589.68","632.88"
"081506","1415","581.04","624.24"
"081506","1430","582.12","621"
"081506","1445","575.64","613.44"
"081506","1500","581.04","624.24"
"081506","1515","579.96","622.08"
"081506","1530","577.8","623.16"
"081506","1545","577.8","622.08"
"081506","1600","570.24","616.68"
"081506","1615","561.6","610.2"
"081506","1630","555.12","601.56"
"081506","1645","549.72","602.64"
"081506","1700","547.56","598.32"
"081506","1715","542.16","598.32"
"081506","1730","532.44","592.92"
"081506","1745","528.12","591.84"
"081506","1800","524.88","585.36"
"081506","1815","509.76","573.48"
"081506","1830","500.04","560.52"
"081506","1845","495.72","560.52"
"081506","1900","487.08","533.52"
"081506","1915","473.04","510.84"
"081506","1930","469.8","509.76"
"081506","1945","464.4","509.76"
"081506","2000","464.4","508.68"
"081506","2015","456.84","500.04"
"081506","2030","456.84","498.96"
"081506","2045","456.84","501.12"
"081506","2100","459","506.52"
"081506","2115","448.2","490.32"
"081506","2130","457.92","496.8"
"081506","2145","452.52","496.8"
"081506","2200","452.52","493.56"
"081506","2215","433.08","483.84"
"081506","2230","427.68","481.68"
"081506","2245","429.84","483.84"
"081506","2300","430.92","487.08"
"081506","2315","424.44","481.68"
"081506","2330","430.92","491.4"
"081506","2345","427.68","486"
"081506","2400","425.52","481.68"
"081606","0015","422.28","479.52"
"081606","0030","426.6","480.6"
"081606","0045","421.2","480.6"
"081606","0100","425.52","482.76"
